"Land_system_names","Land_use","lon","lat","Landform_sha","F.eve","BIO1_Annual_Mean_Temperature","BIO10_Mean_Temperature_Warmest_Quarter","BIO11_Mean_Temperature_Coldest_Quarter","BIO12_Annual_Precipitation","BIO13_Precipitation_Wettest_Month","BIO14_Precipitation_Driest_Month","BIO15_Precipitation_Seasonality","BIO16_Precipitation_Wettest_Quarter","BIO17_Precipitation_Driest_Quarter","BIO18_Precipitation_Warmest_Quarter","BIO19_Precipitation_Coldest_Quarter","BIO2_Mean_Diurnal_Range","BIO3_Isothermality","BIO4_Temperature_Seasonality","BIO5_Max_Temperature_Warmest_Month","BIO6_Min_Temperature_Coldest_Month","BIO7_Temperature_Annual_Range","BIO8_Mean_Temperature_Wettest_Quarter","BIO9_Mean_Temperature_Driest_Quarter","Top_Rao","Cec_Rao","Clay_Rao","N_Rao","pH_Rao","Sand_Rao","Silt_Rao","Soc_Rao","Hyd_feat_Sha","TWI_Rao","C.hull","F.eDep","F.eRDC","F.rich","F.disp","F.div","F.dist","F.nMST","F.rao","Sp.rich","intensity_bi","intensity_ord","intensity_bi_N","intensity_ord_N"
"shrub",80,3244284,2230465,0.632364759526399,-1.09744396699844,0.0979667938184637,-0.219056910715633,0.405676410213907,-0.609312003595058,-0.742452430617754,-0.747741521288132,0.198225926823674,-0.77031028409314,-0.720668437007751,-0.897848318964516,-0.26156193184834,0.740706109086601,1.52811771307318,-1.08185842606071,0.0583239219460958,0.324329590760137,-0.422732739632866,-1.3078534279069,0.916062633263062,-0.35180217797897,-0.440828833584636,-0.848235404584009,-0.166476071058619,1.15828652855106,-0.443239597128372,-0.35047611832452,0.101692676524128,0.344709415631277,-0.257184502222419,-0.892804078726039,1.47962664756065,1.2826594591226,-1.57235792887803,-0.899260038473471,0.0914407125593624,-0.579959870076227,0.784255136996796,-1.01299647436512,-0.99213395320273,"low","none","0","1"
"forest/shrubs and grassland mosaics",72,3251284,2229465,0.755346822074713,-0.0168032872095953,0.552395689161542,0.264991546314212,0.777208884628229,-0.846659408633875,-0.954796228690192,-0.819745120959917,0.115438552012681,-1.02019801442327,-0.818198604843601,-0.991288820966653,-0.539474153414553,0.785192398769918,1.5893131137515,-1.08172482225242,0.502860311345049,0.655324925778885,-0.422732739632866,0.16394051483516,1.12279166935931,0.220905288215305,-0.239250127092664,0.0787299623388089,0.826830881666747,2.09899863430286,-0.0195368967085897,-0.10927627529784,0.672379622202462,0.913204400492708,2.1195723012779,-1.19894506754408,-0.458128881761002,0.32369369126892,-0.553615459034328,-0.618216806208715,0.315114629210492,-1.15599690245516,-0.0744077253701768,-0.585452360681596,-0.173794261523464,"low","none","0","1"
"medium-intensity forest",42,3695284,2229465,0.154342600352595,0.775367235301885,0.700850240242103,0.541138613472258,0.818886704171368,-0.449888279658158,-0.640915618536449,-0.676229975235093,-0.154504490922127,-0.651114165715523,-0.569019271753875,-0.906606106178945,0.105629188538824,0.276779239657116,0.91000463241053,-0.798475391210739,0.627176136604548,0.788351625429394,-0.483623016068226,-1.33848748085079,1.24496038539688,0.341172342782635,-0.344547503603823,-0.588700857711407,-0.409959569231839,0.0753875416935085,-0.581888368334087,-1.02262973974856,1.0318208367053,-0.547987532993867,-0.210906240038488,1.00676857195441,-0.700126679484556,-0.965683921236803,0.723509533139443,0.945231496004063,0.673368238399288,-0.235510637655997,1.37170116101516,1.12750239578258,1.48175076449035,"low","medium","1","3"
"low-intensity forest",41,3981284,2228465,-0.288200671189861,-0.639254062846638,1.45275998439445,1.19250714628195,1.63279893363344,-1.16971055259499,-0.814174773951347,-1.51611269937975,1.39652215302802,-0.912041356181207,-1.35308314392392,-1.34255088474782,-0.648772331527858,-2.28108950577642,-1.74691818086248,-1.35101395497566,0.713300864080317,1.79945338354409,-1.90873747277002,0.361679366890671,1.50935227263288,-0.598313031587415,-1.58042143097662,-0.919006497645825,-0.0192338090883283,-0.157526409441393,-0.358895102378355,-0.689055599870121,0.284286118723292,-1.43535615442717,-0.382566226593598,1.11789929434896,0.205578086190839,-0.21037446884668,0.916079575321919,0.53761167134985,0.577229526938404,0.892580278008109,-0.850248992686957,0.514957556574697,0.228063175804276,"low","low","0","2"
"water body",11,4486284,2228465,-1.9040789396603,0.819498330001204,1.15962305112075,1.41353552228685,0.921669130209362,-0.815255457718907,-0.669874835111771,-0.935797821254422,0.603835970469409,-0.638131024639942,-0.794158621709323,-1.12858187290008,-0.743336790899098,0.70984515933699,0.309948678283362,0.246984285989193,1.67665006769176,0.843088939822464,0.609969290248023,0.637116791836604,1.61314527700946,-1.26827454000042,-1.14379370267034,-0.660660339593855,-0.773664523068975,-0.660933273674443,-1.47848484163343,-1.57736248371402,-0.0702410276616981,0.966256345840959,1.1616509306547,0.293095839429289,-1.67849970658597,-1.73619586594314,0.180922328039152,-0.590820603416449,-0.162578964985405,-0.517164569870336,-1.08450896570297,-0.510801320009405,0.543061735726335,"low","none","0","1"
"medium-intensity forest",42,5562284,2228465,-1.17571343425207,1.23857681586615,0.868956373993441,1.38428314577391,0.360626569530543,-1.14635802749953,-1.47095132186459,-0.532208194959725,-1.23428486916411,-1.44413098848117,-0.648539973597241,-0.720130579285023,-0.866491141324368,1.37860507063879,0.386726280570559,1.28426085989611,1.38034932543807,0.119619672647941,1.36670836372977,1.99305130861737,1.18919779383488,-1.17992447883345,-0.822241566594601,0.352783499157992,0.444590815918784,1.00209458857444,-0.04183321064739,0.87919139310667,0.115797921016477,-0.304388325102194,-0.93675029075797,-0.812034304068864,-1.74082297236273,-0.822423179155845,-0.464538380092369,-1.27021072867796,-2.21183612363132,-1.05105822864214,1.33014751918737,-1.09107253978398,0.0888147600996887,"low","medium","1","3"
"medium-intensity forest",42,4423284,2227465,0.763814292411585,0.163188810499141,0.97615469647934,1.12641865187223,0.831810264043794,-0.572744852842918,-0.534227452498572,-0.802016609753398,0.342753214713719,-0.476691623434656,-0.630562028930951,-0.964462275394817,-0.542563174738673,1.20463242547228,0.964939610298546,0.00961294710888142,1.48383997728979,0.711004324608993,0.592697745202206,0.444600818598237,1.49197096661743,0.0600581176649029,-1.40968744481166,-0.0721566196898426,-1.32909793334811,0.810136346407159,-0.48512178947116,-0.46305123894409,-0.364407961225267,0.313476877722276,-0.861298332426314,1.25141258652387,-0.27266057198575,-0.407926324405636,0.875362910469171,0.316071801762478,-0.179032217137817,0.289678592520703,-0.871680321512418,0.473504328174992,0.527361980150041,"low","medium","1","3"
"medium-intensity forest",42,4876284,2227465,0.464227590484957,-0.0897416562607914,1.37539169390666,1.12365275576688,1.50116686271876,-0.653171549434771,-0.471127284591458,-1.22980709608934,0.850989977992539,-0.499088800730556,-0.927238216251073,-1.24950455328276,0.0488214050654506,-3.23782968978221,-3.43065974133145,-1.14422229241865,0.414029032425151,1.76017930421589,-2.18497914890895,0.319453381712404,1.49073598484453,-0.048012899577123,-1.1750373679785,-0.176439203187759,-0.114691851840516,0.223445720568819,-1.3182184544562,-1.47735726173249,-0.425168571114724,-1.43535615442717,-0.829506271147453,-0.338825248854251,0.477430303181404,0.351095764895585,-0.805098883533001,-1.34870651360488,-2.53999752615457,-0.878662471478953,0.0441998800723951,-1.29159970500655,-0.811000618684875,"low","medium","1","3"
"medium-intensity cropland",62,3122284,2225465,-2.50332591984935,0.0469872983975731,0.864711858893796,0.877189372045705,0.887914933772008,-1.71624830520704,-1.83850404141491,-1.25746796898283,0.479999305688165,-1.7252908459979,-1.21573588677926,-1.6525501774004,-1.37398637140492,1.49458664973525,1.51985120077533,-0.459661331977005,1.34071197879109,0.74105058041422,0.387098812744331,-0.650988232890981,1.38678666982264,-1.39870827734309,-1.62605259742448,-0.529739364319628,-0.367935349189769,-0.645273335866839,-1.71983877916742,-0.776841615209138,-1.28038463593581,0.802419845635593,1.04856161966339,0.126310713742792,-0.680070387528122,-0.223687082477441,0.615199366221827,0.061678045948454,-0.856310533389035,-0.078620870667581,-0.962533981452416,0.300706339661151,0.590738835036797,"low","medium","1","3"
"low-intensity cropland",61,5508284,2225465,0.478358483807403,1.3674456076586,0.817611001150586,1.26121762376528,0.348462928021083,-1.20100368519095,-1.47557403907346,-0.572556908673366,-0.961129338306586,-1.39943990738944,-0.703386561214471,-0.710318007292853,-1.01202745053325,1.32061455761249,0.457668197105518,1.13310712567499,1.2035468197934,0.0829595317110247,1.22376553798028,1.90725525915612,1.15238308020496,-0.466964046132927,-1.65738899183601,0.412721902760392,-1.88755471776489,-1.37103052386717,1.14679784958507,0.219071842386545,-2.2133785316311,-1.43535615442717,-0.537957746942615,-0.0970137355123508,-1.43021532334403,-2.20274492909495,0.0201611837627816,-0.703253701425343,-1.35443350090862,-0.473948207913525,-0.0759673041505096,-0.44503736855176,1.44616048928866,"low","low","0","2"
"forest/shrubs and grassland mosaics",72,3474284,2224465,-0.637814359231245,-0.853635395014838,0.637159410911759,0.722393403482238,0.665722152995012,0.282809395420483,0.227612117529014,0.160130687852979,0.00992075187895122,0.30404339997446,0.129621741470618,-0.353022387781901,0.553887948153127,0.914140642642321,0.996428175299468,-0.226335017346928,0.956300246267016,0.574769140516409,0.206590104155617,-0.87892214776824,1.32145684536802,-0.451053551542821,-0.138377780273503,-0.848235404584009,-0.105514593594834,1.39387379622477,-0.607854668138336,0.119766662987923,0.93562398428595,0.709065500104238,1.28067854371733,-1.46566619281625,0.510154737584553,0.803913149285031,-1.12403482237017,-1.33099197279753,-0.600666154411073,-1.0614664911121,-0.992927033990172,-1.30258021818434,-0.721220620239435,"low","none","0","1"
"low-intensity forest",41,4537284,2221465,0.403193765225015,1.36733932786484,0.415749987527571,0.480830841922711,0.411286860964753,-0.0785362258467038,-0.197475092620673,-0.474038624138173,-0.00725365839213618,-0.127128107755452,-0.14155369296829,-0.549193277284693,-0.0203368909378399,0.913950395577447,0.794688913408974,-0.0872284996757378,0.768224696611578,0.311082534377737,0.392670029952788,-0.13349591913146,1.21950819717038,0.846014770261982,0.473458187295913,0.229150623037749,0.303759672213464,1.59225795774918,-0.403979099830699,0.45068194688395,1.08165544436208,-1.36615324364494,-1.21785839659251,0.0712648220630324,-2.09760039833015,-3.22416453382235,-0.0319771108687812,0.0988524254939377,0.375180751522383,-0.483376455992284,0.675173607347741,0.158929858860202,1.50495680175449,"low","low","0","2"
"low-intensity settlement",21,3350284,2218465,0.348675966807074,-0.800193917870787,1.16778883576175,1.20190557481368,1.10570571973687,-1.60118566962532,-1.69938878006321,-1.05011338314529,-0.0830750610354163,-1.78122208503179,-1.07084768853307,-1.43620795783404,-1.47333391924362,1.46375998870082,1.47763357704286,-0.407801220274773,1.59479805359441,0.919208442568257,0.403698979133671,0.978540314629879,1.49514150097844,-0.227921703838619,-0.298831806855804,0.29028418225415,-1.08944330483607,-0.366692997821036,-0.197146865726725,-0.193170901045486,-1.82252005727247,-1.43535615442717,-0.320432450154673,-2.57952568464028,0.954537862301795,1.7372114696557,-2.44563930156408,-2.42719343218028,-1.21479506721966,-2.80409771011654,1.99928175067378,-2.51692202141336,-2.36641195043101,"low","low","0","2"
"low-intensity forest",41,5426284,2215465,-0.161468497496329,1.40862357749058,-0.632924611668889,-0.53263195431988,-0.756134581133671,-0.232925094721908,-0.429114648657327,-0.155193796093076,-0.524872684380492,-0.401287470931105,-0.24150320382914,-0.199359939562959,0.0197265299041505,0.808650857347189,0.256716129998659,0.699090735639299,-0.526908985369663,-0.92971359264349,0.808719615680378,-1.62220335730442,-0.00191075456589902,1.01458600486223,0.31625456940701,-0.375000535718722,0.46019984930462,-0.159261155823687,0.631890142570539,0.602405083993339,-0.709260370754452,1.083977019638,1.03006615987493,-0.289324376266534,-1.89503201655287,-2.62762677811638,-0.105735098276628,-0.364746223869668,0.0753454193172124,-0.751803293056856,0.570412532428013,-0.172907727201282,2.02553629764679,"low","low","0","2"
"high-intensity forest",43,5158284,2214465,0.655810244059147,1.52321681288417,-0.716321577424891,-0.642366289271991,-0.737035802492323,1.37567684856205,1.5688879564032,1.46691774976342,-0.171938163846089,1.34144756880114,1.32094693223755,0.341602764570256,1.8638746774051,0.934273648890924,0.511014859621758,0.480724408523556,-0.506789516589319,-0.830864446581402,0.682498158552342,-2.46071124276277,0.745476010868378,0.388234587413866,-0.631768296524325,1.16716807802039,0.184867490796639,-0.142962145832452,-0.0685151811449006,-0.298103735221637,0.928645655504728,0.709358755382217,0.0281750703405128,-0.248998793035742,-1.82949788220599,-2.07145672607348,-0.3842069691195,-0.412178374359246,-0.362547361389945,-1.05679782100795,0.349685300810824,-0.159280970123425,2.20846316686239,"high","high","1","4"
"low-intensity forest",41,3264284,2213465,0.78181467637273,-0.142115793595816,0.595634878796657,0.377856529920567,0.780975545836229,-0.665680308025421,-0.833059165793556,-0.751445711918553,0.141904834230121,-0.848411178266073,-0.764645171508931,-0.939294649979301,-0.285090149223881,0.693593414429249,1.42078766931154,-0.944952472282497,0.57339796003555,0.67949475101911,-0.380070007871881,-0.803126972615119,1.15947797844513,0.776723280388946,0.299436754787427,0.94397775098365,-0.912053449896781,0.743595210393351,0.527175060419989,-0.439127415918729,0.0107235722772683,0.889973409309112,2.11280369033507,-0.2405960040136,0.199993349828481,0.661427502600701,-0.176869385293737,-0.820673438979333,-2.34507912765209,-0.673017849396475,0.445927235185632,-0.484477933876233,0.919807839995053,"low","low","0","2"
"medium-intensity cropland",62,3365284,2212465,-1.74990904674407,-0.780572578683784,1.27181139197588,1.35661338043877,1.15869577049424,-1.63806023458603,-1.70790633013282,-1.11732196943383,0.040601760703717,-1.82912129286272,-1.09924138424112,-1.48839009579766,-1.55379712863985,1.4403844866925,1.35377282965294,-0.297296314761337,1.75958048920483,0.976988222359826,0.501387978212525,-0.221963625831073,1.58912195412175,-1.67483297203796,-1.11878859810898,-1.26008255207341,0.794429536625098,0.581441577609478,-1.05431712509615,-0.976265104380772,0.623008116007504,0.76224932962232,1.85184816440817,-1.74733719355944,0.0637799267270221,0.740451046373907,-1.8504940865379,-1.27664068504659,-0.856899416941113,-2.01779456122618,1.16201509148408,-1.33367082838933,-0.954321202365225,"low","medium","1","3"
"forest/shrubs and bare mosaics",74,5439284,2212465,0.124002015471366,0.0298476378133246,-1.38767212178251,-1.37348662716621,-1.3866913006385,0.0504402236801864,-0.0677978156119752,-0.0622185901377553,-0.289181240874702,-0.0763537133176251,-0.118563142522392,-0.045483186215723,0.376200417598908,0.740706109086601,0.226834448108888,0.680662247701165,-1.33755233649079,-1.49402490728379,0.749601524691292,-2.44485659536384,-0.348659063838519,1.14326119074333,-0.206409044787547,-1.44725705774445,1.17974154426637,1.68353565773845,0.386874504616138,-0.291919249324909,1.59081678811761,0.515163603868384,0.149915634755987,-1.45788790172831,1.17118288559042,1.13767167842823,-1.97479403320002,-1.30762879181962,-1.00894092114702,-1.11633696658155,1.75001375903422,-1.29706622086196,-0.920311838683071,"low","none","0","1"
"extensive perm-crops",31,4885284,2209465,0.691657986910478,0.0906460384580093,1.59612511666985,1.34293861722543,1.73586378423541,-0.70882309809927,-0.473175856649216,-1.3079414228731,1.05454230132459,-0.505232400296965,-1.02442385924137,-1.13230156172623,-0.215698092142977,-3.43463495534351,-3.7248367529406,-1.30493155815803,0.571515405842926,2.01045664696527,-2.38515416799476,0.609401374952538,1.5776963208032,-0.195326386924441,-1.08750906647443,3.02650993123048,0.0177396971389048,-0.471693768721051,3.5201780957147,2.60272834128892,-0.703823115068133,0.0858945712553814,0.945988715514692,0.16618507014251,0.690373737493721,0.497685098126361,-0.444891629698583,-0.113159298887613,0.217752891472891,-0.118741544157319,-0.869050581316713,0.0309408090297945,-0.17285399047481,"high","high","1","4"
"shrub",80,3288284,2208465,1.00452073526461,0.311866520772687,0.38256014313797,0.162924361800375,0.600730437136644,-0.72435596348955,-0.861860949908398,-0.707885917782495,-0.069993124567143,-0.87743035792764,-0.730126134710848,-0.890416968824165,-0.4794725167336,0.885037266067584,1.61675159060276,-0.925237332883203,0.40296300050656,0.517564645105954,-0.327351576314442,-0.00764622662920736,1.06621432907785,0.0786029717330696,-1.42979912354633,0.262835943077276,1.20750768950786,1.36939302308179,0.030587014066915,-0.265401278219717,0.173552515565651,0.403039985189599,-0.0473057832646577,-1.14252607113039,0.865088987649455,0.959273083814824,-1.13349030079834,-1.17922956013474,-1.2145600281076,-0.565628106561351,0.0871046885011642,-1.22187571441552,-0.544267520212748,"low","none","0","1"
"intensive perm-crops",32,3344284,2208465,0.464844675298917,0.881482613301786,1.2348045320178,1.26830393602145,1.16279457661593,-1.72100138764094,-1.79375130094538,-1.06173766121554,-0.0596755787778392,-1.81060779425652,-1.10107599041733,-1.44188679540478,-1.66865203067915,1.54899343898146,1.55020481270739,-0.41450532421142,1.6622446998124,0.964096366142086,0.411724655027542,1.07360776689536,1.52316396880083,-0.300174433122528,-0.783467645652619,-0.65200118049911,-1.89142305047273,-0.975856032502409,0.0233775493620891,0.221860642642676,-2.2209614022038,-0.606334918982101,-0.107372634680328,-0.282012095060128,-1.18787239325483,-0.743672202815036,-0.268382082570506,-0.713847266033094,1.33980698282205,-1.16430739694502,-1.00161946106627,-0.691590608990453,0.343846564065886,"high","high","1","4"
